id,name,province,city,district,address,phone,geo_lat,geo_lng,google_map_id,gaode_map_id,place_id,map_type
513,南通和美家妇产科医院,江苏省,南通市,崇川区,啬园路8号(体育会展中心南门正对面),0513-68688888;4000196868;15262762822,120.89481,31.963755,ChIJVdOsHKB4sTUR7WDkc7rgSRI,B02010UIMS,B02010UIMS,gaode
514,南通现代泌尿专科医院,江苏省,南通市,港闸区,濠西路288号百安谊家广场2号楼(奥特莱斯路对面),0513-89069999,120.851333,32.042485,ChIJ79vRKIJ3sTURXwW-MlSCadc,B0201083D8,B0201083D8,gaode
515,南通长城医院,江苏省,南通市,崇川区,人民西路366号(长途汽车站旁),0513-88100000;4000138810;15862716208,120.833926,32.014737,ChIJ8aShort5sTURTYkCI76oxMg,B020104Y8T,B020104Y8T,gaode
516,南阳768医院,河南省,南阳市,卧龙区,卧龙路1269号(近中建大酒店),,112.499847,32.97373,ChIJiXYZ5bWFfzYRV2NELZ0U0Jo,B01790QAHE,B01790QAHE,gaode
517,内蒙古天骄医院,内蒙古自治区,呼和浩特市,新城区,通道北街235号,0471-5195999,111.652153,40.842842,ChIJo0UM92NIBjYRtc00cPfXX8w,B01D70PFI8,B01D70PFI8,gaode
518,内蒙古祥云皮肤病医院,内蒙古自治区,呼和浩特市,新城区,车站西街五楼,0471-3293677;0471-3293698,111.658896,40.830035,ChIJ55N9ef9FBjYRRLXbTPY6wi8,B01D70PCUZ,B01D70PCUZ,gaode
519,宁波海曙欧亚男科医院,浙江省,宁波市,海曙区,广济街56号,0574-27859999,121.54659,29.86911,ChIJFW4ntLF8TTQRHACH_xjCmlI,B0FFFYBZT6,B0FFFYBZT6,gaode
520,宁波虹桥男科医院,浙江省,宁波市,江东区,中兴路505号,0574-89115115;0574-56110888;4007112590,121.58262,29.864736,ChIJgROM4yljTTQRv4YagsluU60,B023E04N4R,B023E04N4R,gaode
521,宁波华西博爱医院,浙江省,宁波市,海曙区,宁波市海曙区蓝天路58号,,121.525308,29.869516,ChIJR12i9k17TTQR2w_GcEgtQb0,,ChIJR12i9k17TTQR2w_GcEgtQb0,google
522,宁波美莱整形美容医院,浙江省,宁波市,海曙区,灵桥路713号(近宁波日报社),,121.557242,29.865482,ChIJMZqx1kpjTTQRaCiZY3Jw2HM,B023E05OVZ,B023E05OVZ,gaode
523,宁波甬城医院,浙江省,宁波市,江北区,大庆南路636号(东鹰宾馆西侧、日湖旁),0574-27859678;0574-87354321;4000923120,121.566423,29.891912,ChIJp_BffRFjTTQR21U8S3zbJNg,B023E066SB,B023E066SB,gaode
524,宁德东方医院,福建省,宁德市,蕉城区,后岗蕉城南路87号,0593-2916120;0593-2982120,119.536376,26.644575,ChIJTVRl_YolQTQRnlCj6Lq0w5Q,B025101BUH,B025101BUH,gaode
525,宁夏华美整形美容医院,宁夏回族自治区,银川市,兴庆区,民族南街771号,0951-5153333;4008565828,106.269359,38.444401,ChIJxZ8kAxY8QDYRj55P40pmOQg,B03B70PTM1,B03B70PTM1,gaode
526,宁夏康源肛肠医院,宁夏回族自治区,银川市,金凤区,通达北街21号(新城西站西侧十字路口向北50米),0951-3829999,106.182035,38.486432,ChIJh4AEoqI_QDYRl5uAGtB-HdQ,B03B703U2H,B03B703U2H,gaode
527,宁乡现代妇科医院,湖南省,长沙市,宁乡县,花明南路89号,0731-87303333;4000050092,112.550942,28.253284,ChIJ-1TOJV3-nTYRXL0f8jBOaGA,B02DB079KN,B02DB079KN,gaode
528,平顶山东大肛肠医院,河南省,平顶山市,新华区,光明路与联盟路交叉口向南50米路东,0375-2839393;0375-2839922,113.29328,33.74262,ChIJn3SZiHN81jURNeQJYun6z4E,B017700W3L,B017700W3L,gaode
529,平顶山市交通医院,河南省,平顶山市,卫东区,矿工路182号,0375-3813606;0375-3813631,113.318696,33.743837,ChIJ5wpyw0R81jUR51HD-BX4Oio,B017700VST,B017700VST,gaode
530,平顶山市武警医院,河南省,平顶山市,新华区,凌云路与建设路交叉口南150米,0375-7191369,113.281204,33.737374,ChIJsxkm-PN71jURPYsWNpSvs6I,B01770NZ0M,B01770NZ0M,gaode
531,平果中山医院,广西壮族自治区,百色市,平果县,铝城大道1170号五十米路口,0776-5880222,107.55944,23.327773,ChIJ24fvXqaQtjYRzSZpxqaxGKE,B03080MLCS,B03080MLCS,gaode
532,萍乡妇科医院,江西省,萍乡市,安源区,滨河东路516号鹅湖小区秋收起义广场北侧,13979906699,113.851585,27.647855,ChIJa5pD2_BBITQRxtRNr8fNsSk,B031F00D7G,B031F00D7G,gaode
533,萍乡新世纪男科医院,江西省,萍乡市,安源区,萍乡市安源区康庄路2号,+86 799 703 8888,113.861034,27.632464,ChIJm7fB0f9pITQRk-2wKqnw-mE,,ChIJm7fB0f9pITQRk-2wKqnw-mE,google
534,莆田肛泰中西医结合医院,福建省,莆田市,城厢区,龙华街道太平居委会胜利南街230弄9号,0594-7590166;0594-2205199,119.01276,25.428891,ChIJacScwfeiajQRS4hK_Z84js4,B02520N8H8,B02520N8H8,gaode
535,莆田口腔医院,福建省,莆田市,城厢区,兴安路15号,0594-2298866,119.01487,25.438853,ChIJ45HJF1uiajQRePKdndSvGrQ,B025201GEF,B025201GEF,gaode
536,莆田丽人妇科医院,福建省,莆田市,城厢区,莆阳路嘉新商业城B1座,0594-2827283;0594-2224222,119.004465,25.424626,ChIJReUWcvyiajQRZ5v3vd3S1LI,B025201FEO,B025201FEO,gaode
537,莆田盛兴医院,福建省,莆田市,秀屿区,笏石镇顶城路1368号,0594-5955555;0594-5566666;4009180606,119.103006,25.310517,ChIJxewPMvCWajQRdS8bWaAOr-c,B025201EHY,B025201EHY,gaode
538,齐河县阳光综合门诊部,山东省,德州市,齐河县,阳光路545号,0534-5169920;0534-5339920,116.755847,36.78551,ChIJHz_ZHgJ1wjURnvWtNGUmKRs,B02160PB0U,B02160PB0U,gaode
539,齐齐哈尔协和医院,黑龙江省,齐齐哈尔市,建华区,二马路裕民一街27号,0452-8093456;0452-8069192,123.963624,47.347961,ChIJL-hMDoiraF4RCbKJd03zdMU,B01C40O0V3,B01C40O0V3,gaode
540,启东瑞金医院,江苏省,南通市,启东市,紫薇中路818号(西车站向西200米),0513-83242777;0513-83243111,121.658497,31.820935,ChIJjfGipDMdrjURkICTGT-R8kQ,B02010UI5S,B02010UI5S,gaode
541,启东市中医院,江苏省,南通市,启东市,汇龙镇紫薇中路458号,0513-83244995;0513-83214819,121.668892,31.81702,ChIJLaljbCsdrjUR_Ius_6JsdBg,B0201068H1,B0201068H1,gaode
542,秦皇岛女子医院,河北省,秦皇岛市,海港区,民族北路1号(市检查院旁边),0335-3080888,119.605966,39.959545,ChIJG2WWrv-PizURILu2qT6itU0,B014F05JN7,B014F05JN7,gaode
543,青岛第九人民医院,山东省,青岛市,市南区,朝城路号2甲,0532-82105701;0532-82105789,120.310263,36.060098,ChIJv42VIogPljURWqpVaQYD8bk,B021401FD3,B021401FD3,gaode
544,青岛妇婴医院,山东省,青岛市,市南区,中山路19号,0532-58870036;0532-86067599,120.319096,36.064885,ChIJE2h7IY0PljUR89qHIXiyRlQ,B0FFFAH1UY,B0FFFAH1UY,gaode
545,青岛集美整形美容医院,山东省,青岛市,市南区,青岛市市南区香港中路5号,+86 532 8265 9999,120.376352,36.063216,ChIJgepHyVsQljURbH40CeY-g8E,,ChIJgepHyVsQljURbH40CeY-g8E,google
546,青岛坤如玛丽妇产医院,山东省,青岛市,市北区,延吉路108号,0532-85812233;0532-85835666;13969625330,120.376205,36.087319,ChIJ2eV_vLERljUR2YZIgDSIw-A,B02140ZU4S,B02140ZU4S,gaode
547,青岛诺德医学美容,山东省,青岛市,崂山区,香港东路69号凯旋山庄35栋,0532-88017788;0532-88010022;15064890908,120.442996,36.076754,ChIJI2AcuM4WljURJ2tXbfbJoGg,B021409HB3,B021409HB3,gaode
548,青岛曙光男科医院,山东省,青岛市,市南区,银川西路9号,0532-82652555;0532-85732222,120.410743,36.083585,ChIJD0FmNRYRljURjrynFWTiA7s,B021407NRL,B021407NRL,gaode
549,青岛新视界眼科医院,山东省,青岛市,李沧区,峰山路13号,0532-87897999;4006621616;0532-87628458,120.420998,36.154726,ChIJIYb1p3ETljURLqT1MwC9uA4,B02140ZVN2,B02140ZVN2,gaode
550,青岛新阳光医院,山东省,青岛市,李沧区,书院路115号,0532-68696968;0532-87061886,120.417138,36.154414,ChIJA3M27HMTljURhRVExU3_oow,B021403DMQ,B021403DMQ,gaode
551,青岛长征医院,山东省,青岛市,市北区,华阳路36号甲,0532-88994428;0532-83711000,120.346631,36.090322,ChIJzRT3ltMRljURTSiO-ylt5OM,B021403SP3,B021403SP3,gaode
552,青岛中大泌尿医院,山东省,青岛市,市南区,延安三路101乙,0532-83871111;0532-80621111;4006675120,120.367864,36.069913,ChIJY1IEbUcQljUR6eX8EP-PcdE,B02140ZN60,B02140ZN60,gaode
553,青海东大肛肠医院,青海省,西宁市,城西区,海晏路2号国贸大厦人民公园对面,4001097100,101.756865,36.639248,ChIJQdUUtpwLUjYRouYu1UfxkPw,B03CB070Z9,B03CB070Z9,gaode
554,青海省第四医院,青海省,西宁市,城东区,南山路14号,0971-8231606;0971-8250779,101.789031,36.606222,ChIJP_wJRRgMUjYRApLIlPwe79Y,B03CB06B8V,B03CB06B8V,gaode
555,清远现代妇科医院,广东省,清远市,清城区,小市桥南路4号,0763-3258888,113.038489,23.69479,ChIJ22aCjmfIAjQRu-XND378s0I,B0FFGLLZOX,B0FFGLLZOX,gaode
556,曲靖东大肛肠医院,云南省,曲靖市,麒麟区,紫云路408号(消防支队旁),,103.806427,25.484375,ChIJAQN9b-Q7xTYR3tJp3_XOBJM,B036A0IK1V,B036A0IK1V,gaode
557,曲靖九州医院,云南省,曲靖市,麒麟区,花柯路1号,0874-8965555;15911471152,103.79956,25.48011,ChIJY9GUI77EzzYR9wCj8GU5P-A,B036A009M5,B036A009M5,gaode
558,泉州华美美莱整形医院,福建省,泉州市,鲤城区,新华南路27号(新华桥站),0595-28266666;0595-28888501,118.581491,24.904611,ChIJg-VA3ifUFDQRgIWWREEkr_U,B02530247D,B02530247D,gaode
559,泉州坤如玛丽医院,福建省,泉州市,丰泽区,田安北路305号,0595-22871313;0595-22197666;4009901113,118.608848,24.90839,ChIJkft1YUvUFDQRfJJIyfUfdeQ,B0253042WB,B0253042WB,gaode
560,泉州南亚医院,福建省,泉州市,丰泽区,田安北路305号,,118.609095,24.908222,ChIJ--e4nUzUFDQRPIjFNcxEj1M,,ChIJ--e4nUzUFDQRPIjFNcxEj1M,google
561,泉州欧菲医疗美容医院,福建省,泉州市,丰泽区,宝洲路万达广场1号门正对面(浦西路口公交站旁),0595-28551111,118.598734,24.883645,ChIJE41mDdSaFDQRyIM3gKH16Bk,B0FFF35N31,B0FFF35N31,gaode
562,泉州新阳光女子医院,福建省,泉州市,丰泽区,宝洲街与浦西路交叉口东北50米,0595-28061111;0595-28966788,118.598017,24.884095,ChIJ_Uh53RPUFDQRryIb5u-Uels,B025302ETP,B025302ETP,gaode
563,瑞安华东康复医院,浙江省,温州市,瑞安市,温州市瑞安市安强路,+86 577 6591 3333,120.654238,27.780048,ChIJl1xim1qORTQRMobQ_79HgHU,,ChIJl1xim1qORTQRMobQ_79HgHU,google
564,瑞安同济医院,浙江省,温州市,瑞安市,玉海街道商城大道362号(老商城对面),0577-65893999;0577-80519999;13799692820,120.63732,27.773767,ChIJd6kAfWuORTQR4W3RY0_ZXv4,B0FFF5PNC8,B0FFF5PNC8,gaode
565,三亚东大肛肠医院,海南省,三亚市,天涯区,迎宾路37号,0898-88561616;0898-38221889;4000898755,109.496954,18.261998,ChIJ40UDMg1MRTERAXpHkuZs8S4,B03830MR3W,B03830MR3W,gaode
566,厦门登特口腔医院,福建省,厦门市,思明区,莲花南路7号经协大厦11层,,118.125626,24.482852,ChIJC6_jmMiaFDQR7GVMe_ftdP8,B0FFF4JG3Z,B0FFF4JG3Z,gaode
567,厦门康乐门诊部,福建省,厦门市,湖里区,兴隆路470-474号,0592-2616658,118.117658,24.506864,ChIJC3-W5MuaFDQRdXFWiat-IFQ,B025004NFD,B025004NFD,gaode
568,厦门欧菲医疗美容门诊部,福建省,厦门市,思明区,仙岳路聚祥花园463号3层,0592-5368111,118.115939,24.494458,ChIJ2xqBqumaFDQR6iIEsrOxmIE,B025003MT0,B025003MT0,gaode
569,厦门益康生殖健康门诊部,福建省,厦门市,思明区,湖滨中路7-9号,0592-2220180;0592-2211888,118.10337,24.467634,ChIJoQzwA7eEFDQRL1Y5aiibPPM,B025002S4Y,B025002S4Y,gaode
570,厦门友好妇科医院,福建省,厦门市,思明区,长青路283之9-12号嘉华大厦,0592-3688888,118.123367,24.488101,ChIJxzPqBCibFDQRDl-qTJLB3-w,B025002SIG,B025002SIG,gaode
571,山东东方男科医院,山东省,济南市,市中区,济南市市中区英雄山路162号,+86 531 8298 8882,117.004442,36.618185,ChIJB0nBx0YFwjURyY9wo1E3a6k,,ChIJB0nBx0YFwjURyY9wo1E3a6k,google
572,山东红十字会医院,山东省,济南市,市中区,济南市市中区英雄山路16号,+86 531 6666 2666,116.997289,36.641737,ChIJt-4rXHcFwjURRx6d1JTT7D4,,ChIJt-4rXHcFwjURRx6d1JTT7D4,google
573,山东济南泉城白癜风医院,山东省,济南市,天桥区,堤口路143号,0531-88753333;0531-55702177;4006913999,116.973501,36.67403,ChIJLV6VYAIEwjURl5CHOl3xvjw,B02130UDY8,B02130UDY8,gaode
574,山东日照关爱医院,山东省,日照市,东港区,"黄海二路6号(日照石臼北京路与黄海二路交会处,汽车东站往西100米)",0633-8336560,119.524455,35.399156,ChIJcSH9b1j5vjURLGyyh75gcDs,B027903D32,B027903D32,gaode
575,山东紫荆花医院,山东省,济南市,历下区,解放路17号(近荣军医院),0531-88384222;0531-88316981,117.064395,36.66696,ChIJzcykVRwEwjURi-idbzNqZNo,B021305H5K,B021305H5K,gaode
576,山西华一肛肠病医院,山西省,太原市,迎泽区,建设南路65号,0351-4169666;0351-4838868,112.585716,37.846897,ChIJ7XIYopepCjYR3DlbLtSchaY,B0FFFAM38Z,B0FFFAM38Z,gaode
577,山西惠民中西医结合医院,山西省,太原市,迎泽区,迎泽南街2号,0351-4150555,112.576863,37.858397,ChIJ4ZB1iqapCjYRb2ytj1xaz9Y,B015F00CDE,B015F00CDE,gaode
578,山西民生医院,山西省,太原市,小店区,南内环街南内环桥东,0351-2248666;0351-2199999,112.545127,37.837867,ChIJ3agrdF-pCjYRQDsmflVAYV4,B015F01SWH,B015F01SWH,gaode
579,山西省第二人民医院,山西省,太原市,迎泽区,寇庄西路9号,0351-7241735,112.556479,37.843688,ChIJWz2cl2WpCjYRnNYYR1eacZ8,B015F008D1,B015F008D1,gaode
580,山西现代女子医院,山西省,太原市,迎泽区,太原市迎泽区南内环街25号,+86 351 409 6660,112.579838,37.839455,ChIJ62I0xoSpCjYRm9XJVl72hB4,,ChIJ62I0xoSpCjYRm9XJVl72hB4,google
581,山西新阳光妇科医院,山西省,晋中市,太谷县,108国道与319省道交叉口南100米,,112.581866,37.433015,ChIJGb433iuqCjYRtQbJx68hPDM,B0FFGAEX6W,B0FFGAEX6W,gaode
582,山西长庚耳鼻喉医院,山西省,太原市,迎泽区,建设南路248号,,112.586484,37.844366,ChIJiymJL5epCjYRPxgavVRSdwk,B0FFFOIYD8,B0FFFOIYD8,gaode
583,陕西省红十字医院,陕西省,西安市,雁塔区,吉祥路21号,029-88250189;029-88243120,108.929392,34.223117,ChIJrWsjzupwYzYRixOQZ5pfl9U,B001D0WPAW,B001D0WPAW,gaode
584,陕西冶金医院,陕西省,西安市,莲湖区,莲湖路206-74号,029-89395009,108.92573,34.26944,ChIJ-R3h8lZlYzYRK3N8iTxPhiY,B0FFGFRJUY,B0FFGFRJUY,gaode
585,陕西中西医结合糖尿病医院,陕西省,西安市,碑林区,西安市碑林区含光路,,108.931975,34.249908,ChIJvYBQ-3N6YzYR_aH_i6wMCzU,,ChIJvYBQ-3N6YzYR_aH_i6wMCzU,google
586,汕头妇产医院,广东省,汕头市,龙湖区,珠池路15号,0754-86111111,116.731316,23.372189,ChIJCeL2GOzcETQRP0BWwAH6XSY,B02F20204D,B02F20204D,gaode
587,上海阿波罗男子医院,上海市,上海市,黄浦区,陆家浜路1283号(陆家浜路与西藏南路交叉口),021-63463677;021-63458111;4008205191,121.484515,31.211873,ChIJM9xVO3lwsjUR2vXXrnrD6O0,B001556L9Q,B001556L9Q,gaode
588,上海安平医院,上海市,上海市,浦东新区,川沙路4425号,021-58981111,121.696158,31.202076,ChIJ93D8nRyJrTURbVs632vYIQY,B00156E1TU,B00156E1TU,gaode
589,上海安真医院,上海市,上海市,松江区,茸梅路208号,021-60904120;13373397217,121.247191,31.031336,ChIJnx6v4BHzsjUR6Za8kyfIIeo,B0FFG8YU33,B0FFG8YU33,gaode
590,上海博爱医院,上海市,上海市,徐汇区,徐汇区淮海中路1590号,+86 21 6433 3999,121.444463,31.208523,ChIJDXJaQE1lsjURROykpBCBwzg,,ChIJDXJaQE1lsjURROykpBCBwzg,google
591,上海博大医院,上海市,上海市,松江区,阔街55号(人民南路良友商厦苏宁电器后面),021-57818599;4001688002,121.229852,31.005671,ChIJqX8_QhLzsjURF7LXUASxado,B00155BBN8,B00155BBN8,gaode
592,上海城市女子医院,上海市,上海市,浦东新区,上南路3288号,021-60515996,121.4982,31.159103,ChIJk3IgLWhvsjURzxcDrwZbAHU,B0FFF5QP8N,B0FFF5QP8N,gaode
593,上海福华医院,上海市,上海市,浦东新区,惠南镇城南路98号(近衡山度假村),021-51961999,121.746705,31.039953,ChIJF6_-8pODrTURusWLpsMQnU8,B00156O9ND,B00156O9ND,gaode
594,上海国济男子医院,上海市,上海市,虹口区,虹口区曲阳路801号,+86 21 6560 0909,121.490583,31.290404,ChIJYed6uCpysjURwSBCukqcu6E,,ChIJYed6uCpysjURwSBCukqcu6E,google
595,上海国正医院,上海市,上海市,浦东新区,浦东新区人民西路99号,+86 21 5800 9999,121.752223,31.048479,ChIJGaPyyoiDrTURxBmcIsENNnA,,ChIJGaPyyoiDrTURxBmcIsENNnA,google
596,上海海淞医院,上海市,上海市,宝山区,淞宝路196号,021-66799399;021-56561030,121.500387,31.383068,ChIJj9CwA9sMsjURG8xlE9wD3TI,B0FFG3H7QY,B0FFG3H7QY,gaode
597,上海宏康医院,上海市,上海市,普陀区,大渡河路1933号,021-52827766;021-52801926;4006163262,121.398136,31.256185,ChIJg_8LSQpvsjURw-q1kds6iWc,B0015262CE,B0015262CE,gaode
598,上海虹桥医院,上海市,上海市,闵行区,虹梅路2181号(近吴中路),021-64659999;021-62080111,121.394826,31.174789,ChIJC7BAn15ksjURmdxw2KZ-Rbc,B001511C6C,B001511C6C,gaode
599,上海鸿慈儿童医院,上海市,上海市,闸北区,宝山路455号,021-66055588;021-66051000,121.477558,31.257113,ChIJ2fBjhrFxsjURF-xxHClDVVg,B00155MUSQ,B00155MUSQ,gaode
600,上海沪申五官科医院,上海市,上海市,徐汇区,石龙路269,021-54305338;021-62119666,121.442923,31.156646,ChIJMejVKrdksjURNdmMhDmOPxY,B001507078,B001507078,gaode
601,上海华美医疗美容医院,上海市,上海市,浦东新区,源深路155号1-3层(浦东大道与源深路交叉口东南侧),021-58856666,121.530756,31.239442,ChIJJYnq6_5lsjURLlE19LwVq8E,B00152A82B,B00152A82B,gaode
602,上海黄浦区中西医结合医院,上海市,上海市,黄浦区,黄家路163号(近跨龙路),021-63774871,121.494477,31.21632,ChIJlaLyKYZwsjUR13QUCflZX7U,B00152779E,B00152779E,gaode
603,上海健桥医院,上海市,上海市,闸北区,中兴路1122号,021-56659999,121.46474,31.252057,ChIJ6XZn2cNxsjURyimahK1yaEc,B0015794AL,B0015794AL,gaode
604,上海江城皮肤病医院,上海市,上海市,杨浦区,黄兴路286号(近周家嘴路),021-65191999;021-32513213;13917174642,121.530064,31.274266,ChIJfdxID-NzsjURRH3AwTDdv0o,B00155KUH4,B00155KUH4,gaode
605,上海江东医院,上海市,上海市,浦东新区,金桥路300号,021-50349666;4006021929,121.571173,31.264831,ChIJWc7G0YJ2sjURUIFGHwd1Gq0,B001540E6B,B001540E6B,gaode
606,上海九龙男子医院,上海市,上海市,长宁区,中山西路333号,021-52733999;021-52750399;021-60643591;021-60545303,121.411435,31.216621,ChIJCb1W329lsjURm0yz2unXcoo,B00155ABKY,B00155ABKY,gaode
607,上海九州泌尿医院,上海市,上海市,普陀区,真南路685号,021-66266666;021-66370778;13636387088,121.3869,31.269384,ChIJq6bXFRtvsjURM9dABWzc-VI,B0FFFOSXAK,B0FFFOSXAK,gaode
608,上海康沈医院,上海市,上海市,浦东新区,周浦镇康沈路1626号,021-58115599,121.576356,31.116379,ChIJv2eKBSR5sjURMQgZFAtda0M,B00155IO7A,B00155IO7A,gaode
609,上海康新医院,上海市,上海市,静安区,余姚路139号(常德路口),,121.44137,31.23631,ChIJTZCGaOFvsjUROYgY5An2ZN4,B001552DHS,B001552DHS,gaode
610,上海蓝十字脑科医院,上海市,上海市,闵行区,七宝镇七莘路2880号(近宝南路),021-64879999;4008892219,121.35479,31.148449,ChIJZZDxJh9lsjURtTSC8_P_pYo,B0FFFLIJ7K,B0FFFLIJ7K,gaode
611,上海玛丽女子医院,上海市,上海市,青浦区,公园路380号,021-60518120;021-69726088,121.118921,31.148965,ChIJFQ_hjXtYsjURhmuOr-YZo5I,B00155LBP0,B00155LBP0,gaode
612,上海玫瑰医疗美容医院,上海市,上海市,闸北区,长安路1138号(近天目西路),021-63176613;021-36365666;4006208666,121.451829,31.247078,ChIJfTlN3SVwsjURa71h0JfHdxQ,B001557J6S,B001557J6S,gaode
613,上海美联臣医疗美容医院,上海市,上海市,虹口区,四平路776号,021-55159666,121.499013,31.272337,ChIJ3yIaqnpxsjURUxFGoj2Z4Ck,B00156DZ0R,B00156DZ0R,gaode
614,上海南浦妇科医院,上海市,上海市,浦东新区,浦东南路2250号,021-58891199,121.513697,31.204532,ChIJPVJjY59wsjURsYuyM5aQf9M,B00154DTL2,B00154DTL2,gaode
615,上海青城医院,上海市,上海市,青浦区,盈港路468号(世纪华联斜对面),021-69725010;021-66371899,121.115297,31.159966,ChIJZUIdQGZYsjURi0CRm23gWRQ,B00154AF25,B00154AF25,gaode
616,上海仁爱医院,上海市,徐汇区,徐汇区,徐汇区漕溪路133号,+86 21 6468 8888,121.436059,31.175556,ChIJO1Wz6dBksjURvTl-lIlN-gw,,ChIJO1Wz6dBksjURvTl-lIlN-gw,google
617,上海圣爱医院,上海市,上海市,嘉定区,嘉定区群裕路60号,+86 21 6952 1471,121.251771,31.372006,ChIJb7Op0udBsjUROKE5Z4dusqo,,ChIJb7Op0udBsjUROKE5Z4dusqo,google
618,上海圣贝国际牙科,上海市,上海市,长宁区,虹桥路1386号文广大厦2楼(近伊犁南路),021-56683999,121.406698,31.197156,ChIJxZHU7gVlsjURifa9LkvqPXU,B0FFGM7ZZH,B0FFGM7ZZH,gaode
619,上海时光整形外科医院,上海市,上海市,黄浦区,普安路187-189曙光大厦3层,021-63848888;4008205579;18964943923,121.47887,31.22254,ChIJibzSm29wsjURs0KMjaGyaE8,B00154MU6Q,B00154MU6Q,gaode
620,上海市闵行区中医院,上海市,上海市,闵行区,合川路3071号,021-51876888;4006566210,121.379479,31.17763,ChIJIVSTBkFksjURxBq9chjVyCk,B00155LA1T,B00155LA1T,gaode
621,上海市浦东新区传染病医院,上海市,上海市,浦东新区,华夏东路3018弄46号,021-58924080,121.712768,31.201279,ChIJq5ZzDjGJrTURC9C2CnqWBAA,B00154SL1M,B00154SL1M,gaode
622,上海曙康口腔门诊部,上海市,上海市,黄浦区,普安路189号曙光大厦5层,4006135660,121.478888,31.222431,ChIJ5WFWnm9wsjURBFf7e1fsmtI,B001574OX5,B001574OX5,gaode
623,上海松江方塔中医医院,上海市,上海市,松江区,中山东路39号,021-57833754,121.252281,31.006851,ChIJjw1KlEjzsjURxGAp5P15ZMk,B00155DCPX,B00155DCPX,gaode
624,上海天大整形美容医院,上海市,上海市,长宁区,中山西路339号,021-64080808,121.41164,31.216069,ChIJK0QUCw1lsjURgTu-DWsG79Y,B0015279E0,B0015279E0,gaode
625,上海天伦医院,上海市,上海市,虹口区,凉城路545号,021-65259999;021-65667633,121.470861,31.290789,ChIJyxPOcotxsjURq8j6Xw-OseA,B00155KD64,B00155KD64,gaode
626,上海天佑医院,上海市,上海市,普陀区,真南路528号,021-66699900;021-55609999;18001768605,121.389886,31.269833,ChIJb3-AogRvsjURqk4SxfYLD9k,B0FFFLIHDQ,B0FFFLIHDQ,gaode
627,上海同德医院,上海市,上海市,青浦区,盈港路1006号,021-69220999;021-69229050,121.105799,31.161389,ChIJfZYfh2tYsjURnvr6fcXv7JA,B001543509,B001543509,gaode
628,上海万众口腔医院,上海市,上海市,徐汇区,吴中路2-6号,021-64389999,121.420856,31.189263,ChIJxXxkJh9lsjURP3eABZSoM7E,B0FFF2HSQK,B0FFF2HSQK,gaode
630,上海西郊骨科医院,上海市,上海市,长宁区,剑河路595号,021-32513263;021-52208866,121.368794,31.207684,ChIJiXAPC89lsjURj07TkMAnm9U,B00150D952,B00150D952,gaode
631,上海新虹桥男科医院,上海市,上海市,长宁区,天山路18号,021-56506666,121.378209,31.216322,ChIJc1Mqr6dlsjURSe666QEP5rA,B0FFGENK89,B0FFGENK89,gaode
632,上海新科医院,上海市,上海市,长宁区,长宁路1355号,021-52739999;021-52731799,121.411397,31.216881,ChIJa_h14G9lsjURvRGHW55Sq0Q,B0FFFYNEXQ,B0FFFYNEXQ,gaode
633,上海新视界眼科医院,上海市,上海市,长宁区,汇川路18号,021-52069999;021-65670199,121.417526,31.215687,ChIJoQCCrgplsjUR7iRpozTenIg,B00155QH1D,B00155QH1D,gaode
634,上海阳光中医医院,上海市,上海市,闸北区,芷江中路274,021-56639828;021-56634500;021-51078220,121.471649,31.2592,ChIJAWpapi5ysjURgeWC3ikfvEQ,B001558EIN,B001558EIN,gaode
635,上海一品健检(百联中环店),上海市,上海市,普陀区,真光路1288号百联购物广场4楼B区L415、L416(近梅川路),021-64010697;13817605189,121.382983,31.245784,ChIJJbgbem9vsjURLsu-oKABWdA,B0FFF6BY6N,B0FFF6BY6N,gaode
636,上海英港医院,上海市,上海市,宝山区,淞滨路130-02号门诊部,,121.497189,31.373785,ChIJ0Rww9dMMsjURQ1XaiVWVKS4,B0FFGMG89X,B0FFGMG89X,gaode
637,上海远大心胸医院,上海市,上海市,徐汇区,龙漕路218号,021-64829999;4007206999,121.442363,31.169576,ChIJbXuPZdJksjUR1kuXZ8GvQuw,B00155GQKC,B00155GQKC,gaode
638,上海长安妇科医院,上海市,上海市,浦东新区,惠南镇南团公路8号(城南路交叉口),021-58026999,121.763228,31.041678,ChIJfflH6YKDrTURJjFG6GqA3jo,B00155N8TI,B00155N8TI,gaode
639,上海长江医院,上海市,上海市,虹口区,周家嘴路515号,021-65022556,121.498543,31.256257,ChIJPyKw9AVxsjURBvjlzS5MAlQ,B00154DBRL,B00154DBRL,gaode
640,上海真爱女子医院,上海市,上海市,长宁区,长宁区延安西路,+86 21 6226 9000,121.431788,31.213131,ChIJjefg0FplsjURbMAJDILh3vg,,ChIJjefg0FplsjURbMAJDILh3vg,google
641,上海真美妇科医院,上海市,上海市,杨浦区,宁国路313弄4号,021-55970067,121.535747,31.265116,ChIJff-QLdxzsjURKPta7QnBauM,B00156ZESR,B00156ZESR,gaode
642,上海中骏医学科学研究所,上海市,上海市,徐汇区,徐汇区虹漕路461号,,121.407226,31.17854,ChIJJ7VxC_pksjUR34ybLaGtJ1Y,,ChIJJ7VxC_pksjUR34ybLaGtJ1Y,google
